query,id,class,tp,fp,fn,tn,P,N_total,AP,ROC_AUC,NDCG,NDCG_top10,TP,FP,FN,TN,TPR,TNR,PPV,NPV,FNR,FPR,FDR,FOR,TS,ACC,F1,F0_5,F2,MCC,BM,MK,LR+,LR-
D00408_06_fill_holes_and_orientation.obj,d00408,FloorLamp,0,10,7,0,7,2437,0.047435970612735426,0.56003937007874,0.32933809263319375,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
D00447_06_fill_holes_and_orientation.obj,d00447,FloorLamp,1,9,6,0,7,2437,0.12174805409966247,0.6151574803149606,0.39038489398951776,0.13886244387355456,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
D00495_06_fill_holes_and_orientation.obj,d00495,FloorLamp,0,10,7,0,7,2437,0.047151753715312904,0.620821246028457,0.3258791454435014,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
D00563_06_fill_holes_and_orientation.obj,d00563,FloorLamp,1,9,6,0,7,2437,0.15426347583300376,0.7110616107197127,0.41687185008452626,0.1100458831490401,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
D00580_06_fill_holes_and_orientation.obj,d00580,FloorLamp,1,9,6,0,7,2437,0.10808451389233995,0.6806016024312751,0.3818443903058883,0.06362078819895173,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
D00740_06_fill_holes_and_orientation.obj,d00740,FloorLamp,2,8,5,0,7,2437,0.3112697763877995,0.7275176129299628,0.5089295861723074,0.2895229882348575,2,8,5,0,0.2857142857142857,0.0,0.2,0.0,0.7142857142857143,1.0,0.8,1.0,0.13333333333333333,0.13333333333333333,0.23529411764705882,0.2127659574468085,0.26315789473684204,-0.7559289460184545,-0.7142857142857143,-0.8,0.2857142857142857,
D00856_06_fill_holes_and_orientation.obj,d00856,FloorLamp,2,8,5,0,7,2437,0.34442387769494415,0.7260153336096146,0.525420763958151,0.3052348839397012,2,8,5,0,0.2857142857142857,0.0,0.2,0.0,0.7142857142857143,1.0,0.8,1.0,0.13333333333333333,0.13333333333333333,0.23529411764705882,0.2127659574468085,0.26315789473684204,-0.7559289460184545,-0.7142857142857143,-0.8,0.2857142857142857,
D00875_06_fill_holes_and_orientation.obj,d00875,FloorLamp,0,10,7,0,7,2437,0.03767061028761266,0.5414767233043238,0.31236848780762877,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
D00876_06_fill_holes_and_orientation.obj,d00876,FloorLamp,0,10,7,0,7,2437,0.03565868034818186,0.4989639452963116,0.31123431238441374,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
D00888_06_fill_holes_and_orientation.obj,d00888,FloorLamp,0,10,7,0,7,2437,0.07114750583456321,0.649295482801492,0.35319589722342626,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
D00924_06_fill_holes_and_orientation.obj,d00924,FloorLamp,1,9,6,0,7,2437,0.25167975599170955,0.7280011051250173,0.48035188066619594,0.2200917662980802,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
D00955_06_fill_holes_and_orientation.obj,d00955,FloorLamp,1,9,6,0,7,2437,0.10902660627621096,0.682915457936179,0.3791456705334727,0.06943122193677728,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
D00981_06_fill_holes_and_orientation.obj,d00981,FloorLamp,0,10,7,0,7,2437,0.05481806029053239,0.6453412073490814,0.3340782319194126,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
m617_06_fill_holes_and_orientation.obj,m617,FloorLamp,0,10,7,0,7,2437,0.04146793324691024,0.5955933139936456,0.316506191636759,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
m618_06_fill_holes_and_orientation.obj,m618,FloorLamp,1,9,6,0,7,2437,0.11890327282027813,0.5436524381820693,0.38819113265207195,0.13886244387355456,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
m619_06_fill_holes_and_orientation.obj,m619,FloorLamp,0,10,7,0,7,2437,0.03752494051690537,0.5170430998756734,0.31472851994213685,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
m620_06_fill_holes_and_orientation.obj,m620,FloorLamp,0,10,7,0,7,2437,0.045797448659606936,0.6308019063406548,0.32108754265655215,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
m621_06_fill_holes_and_orientation.obj,m621,FloorLamp,1,9,6,0,7,2437,0.06924336129287775,0.5734217433347147,0.3498941756253171,0.08514311764162101,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
D00050_06_fill_holes_and_orientation.obj,d00050,Glasses,2,8,5,0,7,2437,0.47320117937681677,0.8904276330898901,0.6044565054457008,0.3301376494471203,2,8,5,0,0.2857142857142857,0.0,0.2,0.0,0.7142857142857143,1.0,0.8,1.0,0.13333333333333333,0.13333333333333333,0.23529411764705882,0.2127659574468085,0.26315789473684204,-0.7559289460184545,-0.7142857142857143,-0.8,0.2857142857142857,
D00201_06_fill_holes_and_orientation.obj,d00201,Glasses,0,10,7,0,7,2437,0.21135231186596593,0.9386339626108124,0.4372909176354436,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
D00225_06_fill_holes_and_orientation.obj,d00225,Glasses,4,6,3,0,7,2437,0.51544215794859,0.9162417895365393,0.5792435916018354,0.36099027181348736,4,6,3,0,0.5714285714285714,0.0,0.4,0.0,0.42857142857142855,1.0,0.6,1.0,0.3076923076923077,0.3076923076923077,0.47058823529411764,0.425531914893617,0.5263157894736841,-0.50709255283711,-0.4285714285714286,-0.6,0.5714285714285714,
D00432_06_fill_holes_and_orientation.obj,d00432,Glasses,1,9,6,0,7,2437,0.12342265310944353,0.823365945523862,0.39265853690070773,0.06362078819895173,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
D00475_06_fill_holes_and_orientation.obj,d00475,Glasses,0,10,7,0,7,2437,0.09764340286998856,0.8606403013182673,0.3696024776429669,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
D00507_06_fill_holes_and_orientation.obj,d00507,Glasses,2,8,5,0,7,2437,0.47389376610746886,0.88900372054568,0.6044891942427518,0.3301376494471203,2,8,5,0,0.2857142857142857,0.0,0.2,0.0,0.7142857142857143,1.0,0.8,1.0,0.13333333333333333,0.13333333333333333,0.23529411764705882,0.2127659574468085,0.26315789473684204,-0.7559289460184545,-0.7142857142857143,-0.8,0.2857142857142857,
D00560_06_fill_holes_and_orientation.obj,d00560,Glasses,5,5,2,0,7,2437,0.8684940158626283,0.9415277203619493,0.7326555916909974,0.6207622843987103,5,5,2,0,0.7142857142857143,0.0,0.5,0.0,0.2857142857142857,1.0,0.5,1.0,0.4166666666666667,0.4166666666666667,0.588235294117647,0.5319148936170213,0.6578947368421053,-0.37796447300922725,-0.2857142857142857,-0.5,0.7142857142857143,
D00575_06_fill_holes_and_orientation.obj,d00575,Glasses,5,5,2,0,7,2437,1.0823294890533754,0.9750815304763216,0.7870934527357595,0.6177639991612476,5,5,2,0,0.7142857142857143,0.0,0.5,0.0,0.2857142857142857,1.0,0.5,1.0,0.4166666666666667,0.4166666666666667,0.588235294117647,0.5319148936170213,0.6578947368421053,-0.37796447300922725,-0.2857142857142857,-0.5,0.7142857142857143,
D00630_06_fill_holes_and_orientation.obj,d00630,Glasses,2,8,5,0,7,2437,0.44690441703797185,0.9215929447430067,0.5876157154547565,0.2837125544970319,2,8,5,0,0.2857142857142857,0.0,0.2,0.0,0.7142857142857143,1.0,0.8,1.0,0.13333333333333333,0.13333333333333333,0.23529411764705882,0.2127659574468085,0.26315789473684204,-0.7559289460184545,-0.7142857142857143,-0.8,0.2857142857142857,
D00640_06_fill_holes_and_orientation.obj,d00640,Glasses,4,6,3,0,7,2437,0.7514264028878479,0.9240733085296954,0.7013040230128337,0.5473983622993503,4,6,3,0,0.5714285714285714,0.0,0.4,0.0,0.42857142857142855,1.0,0.6,1.0,0.3076923076923077,0.3076923076923077,0.47058823529411764,0.425531914893617,0.5263157894736841,-0.50709255283711,-0.4285714285714286,-0.6,0.5714285714285714,
D00656_06_fill_holes_and_orientation.obj,d00656,Glasses,0,10,7,0,7,2437,0.0972758180417591,0.8338385926232144,0.37326812093389133,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
D00660_06_fill_holes_and_orientation.obj,d00660,Glasses,8,2,0,0,7,2437,1.605243253210052,0.9716825134353038,0.8770208153490195,0.8630152897016883,8,2,0,0,1.0,0.0,0.8,,0.0,1.0,0.2,,0.8,0.8,0.888888888888889,0.8333333333333334,0.9523809523809523,,0.0,,1.0,
D00717_06_fill_holes_and_orientation.obj,d00717,Glasses,1,9,6,0,7,2437,0.18826626893312337,0.913095402140462,0.437141961185144,0.09478836436955079,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
D00730_06_fill_holes_and_orientation.obj,d00730,Glasses,4,6,3,0,7,2437,0.4852413850549372,0.8969500711956271,0.6045093757832306,0.4381081808305046,4,6,3,0,0.5714285714285714,0.0,0.4,0.0,0.42857142857142855,1.0,0.6,1.0,0.3076923076923077,0.3076923076923077,0.47058823529411764,0.425531914893617,0.5263157894736841,-0.50709255283711,-0.4285714285714286,-0.6,0.5714285714285714,
D00813_06_fill_holes_and_orientation.obj,d00813,Glasses,7,3,0,0,7,2437,1.1159396211111319,0.9746911028432317,0.7307468048383992,0.61886564587798,7,3,0,0,1.0,0.0,0.7,,0.0,1.0,0.3,,0.7,0.7,0.8235294117647058,0.7446808510638298,0.9210526315789475,,0.0,,1.0,
D00816_06_fill_holes_and_orientation.obj,d00816,Glasses,5,5,2,0,7,2437,1.232340845952337,0.9826144871618208,0.8133338453508822,0.6172839611614819,5,5,2,0,0.7142857142857143,0.0,0.5,0.0,0.2857142857142857,1.0,0.5,1.0,0.4166666666666667,0.4166666666666667,0.588235294117647,0.5319148936170213,0.6578947368421053,-0.37796447300922725,-0.2857142857142857,-0.5,0.7142857142857143,
D00877_06_fill_holes_and_orientation.obj,d00877,Glasses,7,3,0,0,7,2437,1.4613572485440656,0.9807082816590877,0.8565272206689144,0.7859162856301584,7,3,0,0,1.0,0.0,0.7,,0.0,1.0,0.3,,0.7,0.7,0.8235294117647058,0.7446808510638298,0.9210526315789475,,0.0,,1.0,
D00883_06_fill_holes_and_orientation.obj,d00883,Glasses,5,5,2,0,7,2437,0.9314174406554105,0.9370492857470947,0.7481373263890883,0.6274092458891773,5,5,2,0,0.7142857142857143,0.0,0.5,0.0,0.2857142857142857,1.0,0.5,1.0,0.4166666666666667,0.4166666666666667,0.588235294117647,0.5319148936170213,0.6578947368421053,-0.37796447300922725,-0.2857142857142857,-0.5,0.7142857142857143,
D00994_06_fill_holes_and_orientation.obj,d00994,Glasses,3,7,4,0,7,2437,0.7544875371503087,0.9691791833172568,0.6983900622281944,0.428385432108412,3,7,4,0,0.42857142857142855,0.0,0.3,0.0,0.5714285714285714,1.0,0.7,1.0,0.21428571428571427,0.21428571428571427,0.3529411764705882,0.3191489361702127,0.3947368421052631,-0.6324555320336759,-0.5714285714285714,-0.7,0.42857142857142855,
D00023_06_fill_holes_and_orientation.obj,d00023,Guitar,3,7,4,0,7,2437,0.4390679082461874,0.929106264420356,0.5374108231960952,0.24261785528500343,3,7,4,0,0.42857142857142855,0.0,0.3,0.0,0.5714285714285714,1.0,0.7,1.0,0.21428571428571427,0.21428571428571427,0.3529411764705882,0.3191489361702127,0.3947368421052631,-0.6324555320336759,-0.5714285714285714,-0.7,0.42857142857142855,
D00041_06_fill_holes_and_orientation.obj,d00041,Guitar,0,10,7,0,7,2437,0.15483863702862083,0.8650690000435333,0.41010574142877915,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
D00076_06_fill_holes_and_orientation.obj,d00076,Guitar,0,10,7,0,7,2437,0.06987824727037897,0.7610465369378783,0.3521604720795305,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
D00097_06_fill_holes_and_orientation.obj,d00097,Guitar,3,7,4,0,7,2437,0.5075799805899418,0.9214879630838884,0.6117804091872217,0.3836331529183765,3,7,4,0,0.42857142857142855,0.0,0.3,0.0,0.5714285714285714,1.0,0.7,1.0,0.21428571428571427,0.21428571428571427,0.3529411764705882,0.3191489361702127,0.3947368421052631,-0.6324555320336759,-0.5714285714285714,-0.7,0.42857142857142855,
D00124_06_fill_holes_and_orientation.obj,d00124,Guitar,3,7,4,0,7,2437,0.6286310540063258,0.9245135170432284,0.6586409319318307,0.44409732781325584,3,7,4,0,0.42857142857142855,0.0,0.3,0.0,0.5714285714285714,1.0,0.7,1.0,0.21428571428571427,0.21428571428571427,0.3529411764705882,0.3191489361702127,0.3947368421052631,-0.6324555320336759,-0.5714285714285714,-0.7,0.42857142857142855,
D00222_06_fill_holes_and_orientation.obj,d00222,Guitar,0,10,7,0,7,2437,0.10238641731474098,0.8796961386095512,0.3715755513252393,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
D00232_06_fill_holes_and_orientation.obj,d00232,Guitar,0,10,7,0,7,2437,0.08176486502625928,0.797091985546994,0.36112215000787756,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
D00335_06_fill_holes_and_orientation.obj,d00335,Guitar,0,10,7,0,7,2437,0.02769196984342639,0.5783814374646293,0.2950627092478738,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
D00374_06_fill_holes_and_orientation.obj,d00374,Guitar,0,10,7,0,7,2437,0.08981229918473134,0.8259109311740891,0.3587973966903647,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
D00414_06_fill_holes_and_orientation.obj,d00414,Guitar,0,10,7,0,7,2437,0.04278440357789636,0.7421966827739324,0.3149992693520277,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
D00416_06_fill_holes_and_orientation.obj,d00416,Guitar,1,9,6,0,7,2437,0.22415811359277107,0.9163510513255845,0.4501739111739736,0.07839826897867534,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
D00461_06_fill_holes_and_orientation.obj,d00461,Guitar,1,9,6,0,7,2437,0.18977613469355958,0.8862043446084193,0.43286342251616877,0.07336392209936006,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
D00464_06_fill_holes_and_orientation.obj,d00464,Guitar,0,10,7,0,7,2437,0.07171691334298266,0.8183361629881155,0.3493552349453147,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
D00494_06_fill_holes_and_orientation.obj,d00494,Guitar,2,8,5,0,7,2437,0.34936882757910703,0.9392059553349876,0.5001592228729914,0.14782949091545264,2,8,5,0,0.2857142857142857,0.0,0.2,0.0,0.7142857142857143,1.0,0.8,1.0,0.13333333333333333,0.13333333333333333,0.23529411764705882,0.2127659574468085,0.26315789473684204,-0.7559289460184545,-0.7142857142857143,-0.8,0.2857142857142857,
D00534_06_fill_holes_and_orientation.obj,d00534,Guitar,0,10,7,0,7,2437,0.052192718735289724,0.7702973314178747,0.3289757647310764,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
D00549_06_fill_holes_and_orientation.obj,d00549,Guitar,2,8,5,0,7,2437,0.3424886251664717,0.9350050063123069,0.49440131541120114,0.13698471029831177,2,8,5,0,0.2857142857142857,0.0,0.2,0.0,0.7142857142857143,1.0,0.8,1.0,0.13333333333333333,0.13333333333333333,0.23529411764705882,0.2127659574468085,0.26315789473684204,-0.7559289460184545,-0.7142857142857143,-0.8,0.2857142857142857,
D00645_06_fill_holes_and_orientation.obj,d00645,Guitar,2,8,5,0,7,2437,0.23905727176722852,0.8699011797483784,0.4680097991746927,0.20483424751859092,2,8,5,0,0.2857142857142857,0.0,0.2,0.0,0.7142857142857143,1.0,0.8,1.0,0.13333333333333333,0.13333333333333333,0.23529411764705882,0.2127659574468085,0.26315789473684204,-0.7559289460184545,-0.7142857142857143,-0.8,0.2857142857142857,
D00655_06_fill_holes_and_orientation.obj,d00655,Guitar,2,8,5,0,7,2437,0.2762320017083514,0.8936702799181577,0.4721279033415567,0.14201905717762706,2,8,5,0,0.2857142857142857,0.0,0.2,0.0,0.7142857142857143,1.0,0.8,1.0,0.13333333333333333,0.13333333333333333,0.23529411764705882,0.2127659574468085,0.26315789473684204,-0.7559289460184545,-0.7142857142857143,-0.8,0.2857142857142857,
D00844_06_fill_holes_and_orientation.obj,d00844,Guitar,0,10,6,0,6,2437,0.02946710537075019,0.5740281224152192,0.28943198056859376,0.0,0,10,6,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
D00849_06_fill_holes_and_orientation.obj,d00849,Guitar,0,10,7,0,7,2437,0.16700382005225936,0.9001131861912848,0.4133040724350449,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
D00103_06_fill_holes_and_orientation.obj,d00103,Gun,2,8,5,0,7,2437,0.6576175569517189,0.6746056317263748,0.5361062298777604,0.18844415212771543,2,8,5,0,0.2857142857142857,0.0,0.2,0.0,0.7142857142857143,1.0,0.8,1.0,0.13333333333333333,0.13333333333333333,0.23529411764705882,0.2127659574468085,0.26315789473684204,-0.7559289460184545,-0.7142857142857143,-0.8,0.2857142857142857,
D00137_06_fill_holes_and_orientation.obj,d00137,Gun,3,7,4,0,7,2437,1.0136830619052684,0.8156936458794044,0.5928871828271012,0.28351493630661895,3,7,4,0,0.42857142857142855,0.0,0.3,0.0,0.5714285714285714,1.0,0.7,1.0,0.21428571428571427,0.21428571428571427,0.3529411764705882,0.3191489361702127,0.3947368421052631,-0.6324555320336759,-0.5714285714285714,-0.7,0.42857142857142855,
D00140_06_fill_holes_and_orientation.obj,d00140,Gun,4,6,3,0,7,2437,1.2094657836203955,0.7856184579094796,0.6189721152756462,0.3976722328631674,4,6,3,0,0.5714285714285714,0.0,0.4,0.0,0.42857142857142855,1.0,0.6,1.0,0.3076923076923077,0.3076923076923077,0.47058823529411764,0.425531914893617,0.5263157894736841,-0.50709255283711,-0.4285714285714286,-0.6,0.5714285714285714,
D00153_06_fill_holes_and_orientation.obj,d00153,Gun,1,9,6,0,7,2437,0.5171481122698027,0.7694161875276426,0.5115896969101114,0.1100458831490401,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
D00161_06_fill_holes_and_orientation.obj,d00161,Gun,1,9,6,0,7,2437,0.6208087735887086,0.7146911396137403,0.5230844583253305,0.08514311764162101,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
D00204_06_fill_holes_and_orientation.obj,d00204,Gun,2,8,5,0,7,2437,0.5644869991155314,0.6692392746572313,0.5392684353326236,0.2895229882348575,2,8,5,0,0.2857142857142857,0.0,0.2,0.0,0.7142857142857143,1.0,0.8,1.0,0.13333333333333333,0.13333333333333333,0.23529411764705882,0.2127659574468085,0.26315789473684204,-0.7559289460184545,-0.7142857142857143,-0.8,0.2857142857142857,
D00207_06_fill_holes_and_orientation.obj,d00207,Gun,1,9,6,0,7,2437,0.5285217694660372,0.6927244582043344,0.529774984285116,0.2200917662980802,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
D00209_06_fill_holes_and_orientation.obj,d00209,Gun,4,6,3,0,7,2437,0.7396348305614421,0.6591478696741855,0.5478573575145091,0.3190952506395665,4,6,3,0,0.5714285714285714,0.0,0.4,0.0,0.42857142857142855,1.0,0.6,1.0,0.3076923076923077,0.3076923076923077,0.47058823529411764,0.425531914893617,0.5263157894736841,-0.50709255283711,-0.4285714285714286,-0.6,0.5714285714285714,
D00239_06_fill_holes_and_orientation.obj,d00239,Gun,2,8,5,0,7,2437,0.7003205112104883,0.737874097007224,0.5349843490389571,0.1517621910780354,2,8,5,0,0.2857142857142857,0.0,0.2,0.0,0.7142857142857143,1.0,0.8,1.0,0.13333333333333333,0.13333333333333333,0.23529411764705882,0.2127659574468085,0.26315789473684204,-0.7559289460184545,-0.7142857142857143,-0.8,0.2857142857142857,
D00244_06_fill_holes_and_orientation.obj,d00244,Gun,3,7,4,0,7,2437,0.8267534650681595,0.6463364293085656,0.5822605983015741,0.36792125721353286,3,7,4,0,0.42857142857142855,0.0,0.3,0.0,0.5714285714285714,1.0,0.7,1.0,0.21428571428571427,0.21428571428571427,0.3529411764705882,0.3191489361702127,0.3947368421052631,-0.6324555320336759,-0.5714285714285714,-0.7,0.42857142857142855,
D00282_06_fill_holes_and_orientation.obj,d00282,Gun,0,10,7,0,7,2437,0.27124509537897096,0.6618457909479581,0.4387505490378868,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
D00368_06_fill_holes_and_orientation.obj,d00368,Gun,3,7,4,0,7,2437,1.0372024584820232,0.7412722983930414,0.6086434411011057,0.3597099118518293,3,7,4,0,0.42857142857142855,0.0,0.3,0.0,0.5714285714285714,1.0,0.7,1.0,0.21428571428571427,0.21428571428571427,0.3529411764705882,0.3191489361702127,0.3947368421052631,-0.6324555320336759,-0.5714285714285714,-0.7,0.42857142857142855,
D00425_06_fill_holes_and_orientation.obj,d00425,Gun,0,10,7,0,7,2437,0.3680888889580364,0.7426138876603272,0.4586095173151127,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
D00477_06_fill_holes_and_orientation.obj,d00477,Gun,2,8,5,0,7,2437,0.8680849273334946,0.7822792274804659,0.5894113025324111,0.29345568839744024,2,8,5,0,0.2857142857142857,0.0,0.2,0.0,0.7142857142857143,1.0,0.8,1.0,0.13333333333333333,0.13333333333333333,0.23529411764705882,0.2127659574468085,0.26315789473684204,-0.7559289460184545,-0.7142857142857143,-0.8,0.2857142857142857,
D00606_06_fill_holes_and_orientation.obj,d00606,Gun,2,8,5,0,7,2437,0.5517203213430117,0.6628409258440218,0.5264278099836105,0.23365080824310536,2,8,5,0,0.2857142857142857,0.0,0.2,0.0,0.7142857142857143,1.0,0.8,1.0,0.13333333333333333,0.13333333333333333,0.23529411764705882,0.2127659574468085,0.26315789473684204,-0.7559289460184545,-0.7142857142857143,-0.8,0.2857142857142857,
D00802_06_fill_holes_and_orientation.obj,d00802,Gun,0,10,7,0,7,2437,0.5926983888514624,0.8213401149933658,0.5061701803615272,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
D00819_06_fill_holes_and_orientation.obj,d00819,Gun,1,9,6,0,7,2437,0.6079921498095894,0.712892525431225,0.5235230713154412,0.1100458831490401,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
D00826_06_fill_holes_and_orientation.obj,d00826,Gun,2,8,5,0,7,2437,0.4681362748698432,0.7298024472947073,0.5012468179215948,0.1951890007906611,2,8,5,0,0.2857142857142857,0.0,0.2,0.0,0.7142857142857143,1.0,0.8,1.0,0.13333333333333333,0.13333333333333333,0.23529411764705882,0.2127659574468085,0.26315789473684204,-0.7559289460184545,-0.7142857142857143,-0.8,0.2857142857142857,
D00929_06_fill_holes_and_orientation.obj,d00929,Gun,0,10,7,0,7,2437,0.5999163713921059,0.7475748194014449,0.5132422584946413,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
