query,id,class,tp,fp,fn,tn,P,N_total,AP,ROC_AUC,NDCG,NDCG_top10,TP,FP,FN,TN,TPR,TNR,PPV,NPV,FNR,FPR,FDR,FOR,TS,ACC,F1,F0_5,F2,MCC,BM,MK,LR+,LR-
D00163_06_fill_holes_and_orientation.obj,d00163,Drum,1,9,6,0,7,2437,0.21953529170735472,0.8127203865743764,0.474862630076024,0.2200917662980802,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
D00189_06_fill_holes_and_orientation.obj,d00189,Drum,0,10,7,0,7,2437,0.018732582147371484,0.33975447303121326,0.2784071286878782,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
D00193_06_fill_holes_and_orientation.obj,d00193,Drum,3,7,4,0,7,2437,0.5912790515206853,0.9020939445387663,0.6344104829242511,0.38431135260440824,3,7,4,0,0.42857142857142855,0.0,0.3,0.0,0.5714285714285714,1.0,0.7,1.0,0.21428571428571427,0.21428571428571427,0.3529411764705882,0.3191489361702127,0.3947368421052631,-0.6324555320336759,-0.5714285714285714,-0.7,0.42857142857142855,
D00297_06_fill_holes_and_orientation.obj,d00297,Drum,0,10,7,0,7,2437,0.048388127890436484,0.7277654433851378,0.323688051173262,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
D00298_06_fill_holes_and_orientation.obj,d00298,Drum,0,10,7,0,7,2437,0.017635646178504914,0.3702929781028253,0.27516449006285204,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
D00308_06_fill_holes_and_orientation.obj,d00308,Drum,2,8,5,0,7,2437,0.56764512199266,0.8946062426537809,0.6236381256705122,0.314880130667631,2,8,5,0,0.2857142857142857,0.0,0.2,0.0,0.7142857142857143,1.0,0.8,1.0,0.13333333333333333,0.13333333333333333,0.23529411764705882,0.2127659574468085,0.26315789473684204,-0.7559289460184545,-0.7142857142857143,-0.8,0.2857142857142857,
D00375_06_fill_holes_and_orientation.obj,d00375,Drum,0,10,7,0,7,2437,0.11762238089761505,0.85734186583083,0.38150413247034876,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
D00383_06_fill_holes_and_orientation.obj,d00383,Drum,2,8,5,0,7,2437,0.5391036253647019,0.8780854120412693,0.6195480143076277,0.3301376494471203,2,8,5,0,0.2857142857142857,0.0,0.2,0.0,0.7142857142857143,1.0,0.8,1.0,0.13333333333333333,0.13333333333333333,0.23529411764705882,0.2127659574468085,0.26315789473684204,-0.7559289460184545,-0.7142857142857143,-0.8,0.2857142857142857,
D00404_06_fill_holes_and_orientation.obj,d00404,Drum,1,9,6,0,7,2437,0.2501346598358995,0.8786295764224457,0.47836516172775057,0.13886244387355456,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
D00551_06_fill_holes_and_orientation.obj,d00551,Drum,1,9,6,0,7,2437,0.2561442867714029,0.8818292629837621,0.46951749678729665,0.09478836436955079,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
D00557_06_fill_holes_and_orientation.obj,d00557,Drum,0,10,7,0,7,2437,0.01335807474009754,0.17228244308040574,0.262071945991435,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
D00596_06_fill_holes_and_orientation.obj,d00596,Drum,1,9,6,0,7,2437,0.2908022913569806,0.8734491315136477,0.5157283168231691,0.2200917662980802,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
D00709_06_fill_holes_and_orientation.obj,d00709,Drum,0,10,7,0,7,2437,0.08089980406167104,0.8233642418701841,0.35221323347706435,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
D00939_06_fill_holes_and_orientation.obj,d00939,Drum,4,6,3,0,7,2437,0.41717744009591773,0.8809585999738803,0.5333502134375495,0.3398414932237255,4,6,3,0,0.5714285714285714,0.0,0.4,0.0,0.42857142857142855,1.0,0.6,1.0,0.3076923076923077,0.3076923076923077,0.47058823529411764,0.425531914893617,0.5263157894736841,-0.50709255283711,-0.4285714285714286,-0.6,0.5714285714285714,
D00951_06_fill_holes_and_orientation.obj,d00951,Drum,1,9,5,0,6,2437,0.10566201904582821,0.7876670584650212,0.371407823599595,0.06943122193677728,1,9,5,0,0.16666666666666666,0.0,0.1,0.0,0.8333333333333334,1.0,0.9,1.0,0.06666666666666667,0.06666666666666667,0.125,0.10869565217391304,0.14705882352941177,-0.8660254037844386,-0.8333333333333334,-0.9,0.16666666666666666,
D00980_06_fill_holes_and_orientation.obj,d00980,Drum,2,8,5,0,7,2437,0.2231373999503161,0.8841800531104436,0.4491159527459746,0.1396181455537491,2,8,5,0,0.2857142857142857,0.0,0.2,0.0,0.7142857142857143,1.0,0.8,1.0,0.13333333333333333,0.13333333333333333,0.23529411764705882,0.2127659574468085,0.26315789473684204,-0.7559289460184545,-0.7142857142857143,-0.8,0.2857142857142857,
D00982_06_fill_holes_and_orientation.obj,d00982,Drum,0,10,7,0,7,2437,0.016396404466031304,0.14992817030168473,0.26809955377963735,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
D00012_06_fill_holes_and_orientation.obj,d00012,Fish,8,2,0,0,7,2437,1.471573125312864,0.98147664446476,0.8412501442814615,0.823699893396571,8,2,0,0,1.0,0.0,0.8,,0.0,1.0,0.2,,0.8,0.8,0.888888888888889,0.8333333333333334,0.9523809523809523,,0.0,,1.0,
D00022_06_fill_holes_and_orientation.obj,d00022,Fish,7,3,0,0,7,2437,1.7410931347499101,0.9796482521440077,0.8873289378231886,0.8006937664098821,7,3,0,0,1.0,0.0,0.7,,0.0,1.0,0.3,,0.7,0.7,0.8235294117647058,0.7446808510638298,0.9210526315789475,,0.0,,1.0,
D00024_06_fill_holes_and_orientation.obj,d00024,Fish,6,4,1,0,7,2437,1.098751100489461,0.9638021853641549,0.7775018689689994,0.6901935063354876,6,4,1,0,0.8571428571428571,0.0,0.6,0.0,0.14285714285714285,1.0,0.4,1.0,0.5454545454545454,0.5454545454545454,0.7058823529411764,0.6382978723404255,0.7894736842105262,-0.23904572186687872,-0.1428571428571429,-0.4,0.8571428571428571,
D00030_06_fill_holes_and_orientation.obj,d00030,Fish,2,8,5,0,7,2437,0.5102180839126602,0.9559226851247226,0.557345769323602,0.17993148201117182,2,8,5,0,0.2857142857142857,0.0,0.2,0.0,0.7142857142857143,1.0,0.8,1.0,0.13333333333333333,0.13333333333333333,0.23529411764705882,0.2127659574468085,0.26315789473684204,-0.7559289460184545,-0.7142857142857143,-0.8,0.2857142857142857,
D00142_06_fill_holes_and_orientation.obj,d00142,Fish,5,5,2,0,7,2437,1.1630063582844634,0.9792346872143138,0.7949583990155822,0.6421867266689011,5,5,2,0,0.7142857142857143,0.0,0.5,0.0,0.2857142857142857,1.0,0.5,1.0,0.4166666666666667,0.4166666666666667,0.588235294117647,0.5319148936170213,0.6578947368421053,-0.37796447300922725,-0.2857142857142857,-0.5,0.7142857142857143,
D00165_06_fill_holes_and_orientation.obj,d00165,Fish,7,3,0,0,7,2437,1.4964955079168194,0.9769927299638675,0.8409392517050842,0.7453016244178956,7,3,0,0,1.0,0.0,0.7,,0.0,1.0,0.3,,0.7,0.7,0.8235294117647058,0.7446808510638298,0.9210526315789475,,0.0,,1.0,
D00251_06_fill_holes_and_orientation.obj,d00251,Fish,1,9,6,0,7,2437,0.11874937616595302,0.8663532279831092,0.39290858456104644,0.07336392209936006,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
D00293_06_fill_holes_and_orientation.obj,d00293,Fish,5,5,2,0,7,2437,1.0501858863649993,0.9722693831352576,0.7708622168434521,0.6421867266689011,5,5,2,0,0.7142857142857143,0.0,0.5,0.0,0.2857142857142857,1.0,0.5,1.0,0.4166666666666667,0.4166666666666667,0.588235294117647,0.5319148936170213,0.6578947368421053,-0.37796447300922725,-0.2857142857142857,-0.5,0.7142857142857143,
D00351_06_fill_holes_and_orientation.obj,d00351,Fish,3,7,4,0,7,2437,0.5754824562758264,0.9494797788515956,0.6389399282453974,0.39956887138389763,3,7,4,0,0.42857142857142855,0.0,0.3,0.0,0.5714285714285714,1.0,0.7,1.0,0.21428571428571427,0.21428571428571427,0.3529411764705882,0.3191489361702127,0.3947368421052631,-0.6324555320336759,-0.5714285714285714,-0.7,0.42857142857142855,
D00398_06_fill_holes_and_orientation.obj,d00398,Fish,4,6,3,0,7,2437,1.2422666068329948,0.9825867398023596,0.8048047409146677,0.5541432109622959,4,6,3,0,0.5714285714285714,0.0,0.4,0.0,0.42857142857142855,1.0,0.6,1.0,0.3076923076923077,0.3076923076923077,0.47058823529411764,0.425531914893617,0.5263157894736841,-0.50709255283711,-0.4285714285714286,-0.6,0.5714285714285714,
D00450_06_fill_holes_and_orientation.obj,d00450,Fish,5,5,2,0,7,2437,1.286399200669776,0.9794305863915372,0.8164233272990238,0.6371523797895857,5,5,2,0,0.7142857142857143,0.0,0.5,0.0,0.2857142857142857,1.0,0.5,1.0,0.4166666666666667,0.4166666666666667,0.588235294117647,0.5319148936170213,0.6578947368421053,-0.37796447300922725,-0.2857142857142857,-0.5,0.7142857142857143,
D00535_06_fill_holes_and_orientation.obj,d00535,Fish,5,5,2,0,7,2437,1.0142999844926373,0.9622349919463672,0.7479109271603,0.5695785062497355,5,5,2,0,0.7142857142857143,0.0,0.5,0.0,0.2857142857142857,1.0,0.5,1.0,0.4166666666666667,0.4166666666666667,0.588235294117647,0.5319148936170213,0.6578947368421053,-0.37796447300922725,-0.2857142857142857,-0.5,0.7142857142857143,
D00633_06_fill_holes_and_orientation.obj,d00633,Fish,8,2,0,0,7,2437,1.638778268552579,0.9739671760045275,0.8703793611767547,0.857980942822373,8,2,0,0,1.0,0.0,0.8,,0.0,1.0,0.2,,0.8,0.8,0.888888888888889,0.8333333333333334,0.9523809523809523,,0.0,,1.0,
D00636_06_fill_holes_and_orientation.obj,d00636,Fish,7,3,0,0,7,2437,1.3454717007924415,0.9869835880022638,0.8242845621662583,0.741670249010153,7,3,0,0,1.0,0.0,0.7,,0.0,1.0,0.3,,0.7,0.7,0.8235294117647058,0.7446808510638298,0.9210526315789475,,0.0,,1.0,
D00643_06_fill_holes_and_orientation.obj,d00643,Fish,7,3,0,0,7,2437,1.4175538685633664,0.973314178747116,0.8311406940344908,0.7529694065526482,7,3,0,0,1.0,0.0,0.7,,0.0,1.0,0.3,,0.7,0.7,0.8235294117647058,0.7446808510638298,0.9210526315789475,,0.0,,1.0,
D00682_06_fill_holes_and_orientation.obj,d00682,Fish,4,6,3,0,7,2437,0.8188954325279196,0.9628662226285317,0.662680688872859,0.39356081945565907,4,6,3,0,0.5714285714285714,0.0,0.4,0.0,0.42857142857142855,1.0,0.6,1.0,0.3076923076923077,0.3076923076923077,0.47058823529411764,0.425531914893617,0.5263157894736841,-0.50709255283711,-0.4285714285714286,-0.6,0.5714285714285714,
D00748_06_fill_holes_and_orientation.obj,d00748,Fish,8,2,0,0,7,2437,1.4763695080642036,0.9702450916372819,0.8421675677648467,0.8415908474314977,8,2,0,0,1.0,0.0,0.8,,0.0,1.0,0.2,,0.8,0.8,0.888888888888889,0.8333333333333334,0.9523809523809523,,0.0,,1.0,
D00763_06_fill_holes_and_orientation.obj,d00763,Fish,4,6,3,0,7,2437,0.6248056001848258,0.9318923860519787,0.6557744865052444,0.513528549750033,4,6,3,0,0.5714285714285714,0.0,0.4,0.0,0.42857142857142855,1.0,0.6,1.0,0.3076923076923077,0.3076923076923077,0.47058823529411764,0.425531914893617,0.5263157894736841,-0.50709255283711,-0.4285714285714286,-0.6,0.5714285714285714,
D00850_06_fill_holes_and_orientation.obj,d00850,Fish,5,5,2,0,7,2437,1.1432370120020434,0.9845674981498411,0.7814038799052124,0.5837154733670049,5,5,2,0,0.7142857142857143,0.0,0.5,0.0,0.2857142857142857,1.0,0.5,1.0,0.4166666666666667,0.4166666666666667,0.588235294117647,0.5319148936170213,0.6578947368421053,-0.37796447300922725,-0.2857142857142857,-0.5,0.7142857142857143,
D00950_06_fill_holes_and_orientation.obj,d00950,Fish,6,4,1,0,7,2437,1.2097470906120995,0.9709198554699404,0.7994858815315674,0.6830838076905166,6,4,1,0,0.8571428571428571,0.0,0.6,0.0,0.14285714285714285,1.0,0.4,1.0,0.5454545454545454,0.5454545454545454,0.7058823529411764,0.6382978723404255,0.7894736842105262,-0.23904572186687872,-0.1428571428571429,-0.4,0.8571428571428571,
D00028_06_fill_holes_and_orientation.obj,d00028,FloorLamp,0,10,7,0,7,2437,0.06535292399090432,0.6055221715706589,0.34897019585252026,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
D00093_06_fill_holes_and_orientation.obj,d00093,FloorLamp,1,9,6,0,7,2437,0.10883397698545626,0.5962322143942533,0.3834803323667894,0.1100458831490401,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
D00186_06_fill_holes_and_orientation.obj,d00186,FloorLamp,0,10,6,0,6,2437,0.08433783565726315,0.6553909379748584,0.3520913176126579,0.0,0,10,6,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
D00211_06_fill_holes_and_orientation.obj,d00211,FloorLamp,1,9,6,0,7,2437,0.08508940652250233,0.6518165492471336,0.36656125649109483,0.08514311764162101,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
D00228_06_fill_holes_and_orientation.obj,d00228,FloorLamp,1,9,6,0,7,2437,0.09214106404643034,0.6611065064235392,0.3712688460027005,0.07839826897867534,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
D00388_06_fill_holes_and_orientation.obj,d00388,FloorLamp,1,9,6,0,7,2437,0.11074074976805236,0.5320831606575493,0.37960519837699147,0.13886244387355456,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
D00400_06_fill_holes_and_orientation.obj,d00400,FloorLamp,0,10,7,0,7,2437,0.05465835653692247,0.6205794999309298,0.3365681926288514,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
D00408_06_fill_holes_and_orientation.obj,d00408,FloorLamp,0,10,7,0,7,2437,0.041807538773282346,0.5327220610581571,0.32162509350736984,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
D00447_06_fill_holes_and_orientation.obj,d00447,FloorLamp,1,9,6,0,7,2437,0.11074377008326905,0.5236911175576737,0.37927391163241303,0.13886244387355456,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
D00495_06_fill_holes_and_orientation.obj,d00495,FloorLamp,0,10,7,0,7,2437,0.04354291893272931,0.5892561127227517,0.31915329356375655,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
D00563_06_fill_holes_and_orientation.obj,d00563,FloorLamp,1,9,6,0,7,2437,0.12891706235468117,0.6223062577704103,0.3985930677778929,0.13886244387355456,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
D00580_06_fill_holes_and_orientation.obj,d00580,FloorLamp,0,10,7,0,7,2437,0.05272092456517211,0.6187491366210802,0.33253108512332247,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
D00740_06_fill_holes_and_orientation.obj,d00740,FloorLamp,1,9,6,0,7,2437,0.10783835551023216,0.6794792098356126,0.3836825562459065,0.07839826897867534,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
D00856_06_fill_holes_and_orientation.obj,d00856,FloorLamp,1,9,6,0,7,2437,0.13921376743616967,0.6724685730073214,0.4066343168978393,0.13886244387355456,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
D00875_06_fill_holes_and_orientation.obj,d00875,FloorLamp,0,10,7,0,7,2437,0.03651164313068932,0.5396981627296588,0.30861816247729884,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
D00876_06_fill_holes_and_orientation.obj,d00876,FloorLamp,0,10,7,0,7,2437,0.030676671767285096,0.45263503246304737,0.30276800831421813,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
D00888_06_fill_holes_and_orientation.obj,d00888,FloorLamp,2,8,5,0,7,2437,0.10678209919511963,0.6305946953999171,0.3804406919535036,0.13698471029831177,2,8,5,0,0.2857142857142857,0.0,0.2,0.0,0.7142857142857143,1.0,0.8,1.0,0.13333333333333333,0.13333333333333333,0.23529411764705882,0.2127659574468085,0.26315789473684204,-0.7559289460184545,-0.7142857142857143,-0.8,0.2857142857142857,
D00924_06_fill_holes_and_orientation.obj,d00924,FloorLamp,1,9,6,0,7,2437,0.22982718062268973,0.6612619146290925,0.46604683089909177,0.2200917662980802,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
D00955_06_fill_holes_and_orientation.obj,d00955,FloorLamp,0,10,7,0,7,2437,0.06224645266638109,0.6237049316203895,0.34545082040857084,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
D00981_06_fill_holes_and_orientation.obj,d00981,FloorLamp,0,10,7,0,7,2437,0.05125438765144583,0.6079741677027214,0.3319196322741885,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
m617_06_fill_holes_and_orientation.obj,m617,FloorLamp,0,10,7,0,7,2437,0.04284988204922253,0.599910208592347,0.31850123797243,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
m618_06_fill_holes_and_orientation.obj,m618,FloorLamp,0,10,7,0,7,2437,0.08550413546966433,0.6431654924713358,0.36448834608065145,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
m619_06_fill_holes_and_orientation.obj,m619,FloorLamp,0,10,7,0,7,2437,0.055074196014578046,0.6018269097941704,0.3369198302661539,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
m620_06_fill_holes_and_orientation.obj,m620,FloorLamp,0,10,7,0,7,2437,0.04139967140577605,0.5936248100566377,0.3145497740667077,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
m621_06_fill_holes_and_orientation.obj,m621,FloorLamp,0,10,7,0,7,2437,0.059604804021279434,0.5873912142561127,0.342659116568306,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
D00050_06_fill_holes_and_orientation.obj,d00050,Glasses,3,7,4,0,7,2437,0.4972357168095563,0.7784897340498829,0.5979726129493815,0.46900009332067494,3,7,4,0,0.42857142857142855,0.0,0.3,0.0,0.5714285714285714,1.0,0.7,1.0,0.21428571428571427,0.21428571428571427,0.3529411764705882,0.3191489361702127,0.3947368421052631,-0.6324555320336759,-0.5714285714285714,-0.7,0.42857142857142855,
D00201_06_fill_holes_and_orientation.obj,d00201,Glasses,0,10,7,0,7,2437,0.07933351635875667,0.7919939368885214,0.3563508646177196,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
D00225_06_fill_holes_and_orientation.obj,d00225,Glasses,3,7,4,0,7,2437,0.5217955491075583,0.8677828303706765,0.6230084878064776,0.4225749983705865,3,7,4,0,0.42857142857142855,0.0,0.3,0.0,0.5714285714285714,1.0,0.7,1.0,0.21428571428571427,0.21428571428571427,0.3529411764705882,0.3191489361702127,0.3947368421052631,-0.6324555320336759,-0.5714285714285714,-0.7,0.42857142857142855,
D00432_06_fill_holes_and_orientation.obj,d00432,Glasses,0,10,7,0,7,2437,0.04080138125991879,0.6010748243075651,0.31678352198502446,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
D00475_06_fill_holes_and_orientation.obj,d00475,Glasses,0,10,7,0,7,2437,0.039074436443698325,0.6243856506361674,0.31408838820341795,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
D00507_06_fill_holes_and_orientation.obj,d00507,Glasses,3,7,4,0,7,2437,0.49833015876435527,0.7762390335767764,0.5984769273619268,0.46900009332067494,3,7,4,0,0.42857142857142855,0.0,0.3,0.0,0.5714285714285714,1.0,0.7,1.0,0.21428571428571427,0.21428571428571427,0.3529411764705882,0.3191489361702127,0.3947368421052631,-0.6324555320336759,-0.5714285714285714,-0.7,0.42857142857142855,
D00560_06_fill_holes_and_orientation.obj,d00560,Glasses,3,7,4,0,7,2437,0.2786627681587768,0.8287400670616876,0.48829569462213634,0.3120490772217807,3,7,4,0,0.42857142857142855,0.0,0.3,0.0,0.5714285714285714,1.0,0.7,1.0,0.21428571428571427,0.21428571428571427,0.3529411764705882,0.3191489361702127,0.3947368421052631,-0.6324555320336759,-0.5714285714285714,-0.7,0.42857142857142855,
D00575_06_fill_holes_and_orientation.obj,d00575,Glasses,4,6,3,0,7,2437,0.717377908272986,0.9032887786504984,0.687453593827724,0.5541432109622959,4,6,3,0,0.5714285714285714,0.0,0.4,0.0,0.42857142857142855,1.0,0.6,1.0,0.3076923076923077,0.3076923076923077,0.47058823529411764,0.425531914893617,0.5263157894736841,-0.50709255283711,-0.4285714285714286,-0.6,0.5714285714285714,
D00630_06_fill_holes_and_orientation.obj,d00630,Glasses,5,5,2,0,7,2437,0.8911096310265465,0.9071241559873227,0.7293656113267223,0.5958595188912911,5,5,2,0,0.7142857142857143,0.0,0.5,0.0,0.2857142857142857,1.0,0.5,1.0,0.4166666666666667,0.4166666666666667,0.588235294117647,0.5319148936170213,0.6578947368421053,-0.37796447300922725,-0.2857142857142857,-0.5,0.7142857142857143,
D00640_06_fill_holes_and_orientation.obj,d00640,Glasses,4,6,3,0,7,2437,0.557946910377604,0.8001469845206927,0.6229924930263514,0.535254316775064,4,6,3,0,0.5714285714285714,0.0,0.4,0.0,0.42857142857142855,1.0,0.6,1.0,0.3076923076923077,0.3076923076923077,0.47058823529411764,0.425531914893617,0.5263157894736841,-0.50709255283711,-0.4285714285714286,-0.6,0.5714285714285714,
D00656_06_fill_holes_and_orientation.obj,d00656,Glasses,1,9,6,0,7,2437,0.10176070556027537,0.6614992421110651,0.3725429450222773,0.13886244387355456,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
D00660_06_fill_holes_and_orientation.obj,d00660,Glasses,7,3,0,0,7,2437,1.5062889042110306,0.962473014560654,0.8549181870558636,0.7788065869851875,7,3,0,0,1.0,0.0,0.7,,0.0,1.0,0.3,,0.7,0.7,0.8235294117647058,0.7446808510638298,0.9210526315789475,,0.0,,1.0,
D00717_06_fill_holes_and_orientation.obj,d00717,Glasses,4,6,3,0,7,2437,0.7238122067143294,0.9143815166965229,0.6822861945059228,0.47890155528769296,4,6,3,0,0.5714285714285714,0.0,0.4,0.0,0.42857142857142855,1.0,0.6,1.0,0.3076923076923077,0.3076923076923077,0.47058823529411764,0.425531914893617,0.5263157894736841,-0.50709255283711,-0.4285714285714286,-0.6,0.5714285714285714,
D00730_06_fill_holes_and_orientation.obj,d00730,Glasses,3,7,4,0,7,2437,0.29472199876484356,0.6815488493867989,0.456320974111187,0.21819512777735,3,7,4,0,0.42857142857142855,0.0,0.3,0.0,0.5714285714285714,1.0,0.7,1.0,0.21428571428571427,0.21428571428571427,0.3529411764705882,0.3191489361702127,0.3947368421052631,-0.6324555320336759,-0.5714285714285714,-0.7,0.42857142857142855,
