approach,class,AP,ROC_AUC,ROC_AUC_micro,F1,MCC
matrix_rank_based_optimized,Bottle,0.715194946274776,0.7605744262420285,0.7657173724876211,0.46405228758169936,0.4080515046725919
matrix_rank_based_optimized,BuildingNonResidential,0.2374407872714309,0.564087891355899,0.5578490052046444,0.17436974789915966,0.08828686983102887
matrix_rank_based_optimized,Bus,0.1423886819380395,0.6798017064994994,0.6724499912933699,0.20098039215686272,0.09212938229902642
matrix_rank_based_optimized,Car,2.3907463646667537,0.7603179976614045,0.7539203342271935,0.49964901530787753,0.45347475456958625
matrix_rank_based_optimized,Cellphone,0.25483620903417,0.6931903269339602,0.6827583692481825,0.21323529411764705,0.17295404069878934
matrix_rank_based_optimized,Chess,1.441706235366584,0.8268981500332532,0.8135882846426843,0.5027380321497968,0.4493045449698113
matrix_rank_based_optimized,City,0.3569090956661209,0.7704490694951085,0.7583756775501403,0.2352941176470588,0.18557546105661066
matrix_rank_based_optimized,ClassicPiano,0.12501051403202484,0.7098754951895868,0.6964665230072701,0.1764705882352941,0.08925454479006181
matrix_rank_based_optimized,Computer,0.7781139389820917,0.7755977130977131,0.7507801865756412,0.39173518869913554,0.3715782894914537
matrix_rank_based_optimized,ComputerKeyboard,0.7392081146634195,0.8439771886291411,0.8538728723172696,0.4472131445170661,0.40832322550611166
matrix_rank_based_optimized,Cup,0.19350660572465908,0.6789022224768015,0.6664278395132445,0.17453560371517027,0.1121328238292563
matrix_rank_based_optimized,DeskLamp,0.30506530248858194,0.7480940446993759,0.734894236243838,0.24191176470588233,0.15833516681957194
matrix_rank_based_optimized,DeskPhone,0.16316210237774992,0.7527817683165731,0.724827391058291,0.1900452488687783,0.1251223249394741
matrix_rank_based_optimized,Door,0.5131992263743163,0.5880515629029412,0.5867832718819846,0.30340557275541796,0.27857727396065823
matrix_rank_based_optimized,Drum,0.182325938112315,0.737040181097906,0.7473588437595229,0.25395927601809953,0.16745414907292377
matrix_rank_based_optimized,Fish,1.1311431213188088,0.9712354708110226,0.9686381742196682,0.6241830065359476,0.6331170984694742
matrix_rank_based_optimized,FloorLamp,0.11586153273801525,0.6414504765851637,0.6350340654786573,0.14285714285714285,0.08088075093034157
matrix_rank_based_optimized,Glasses,0.6797725902512223,0.9231788303610065,0.9083426439222371,0.47467320261437906,0.4053895391210911
matrix_rank_based_optimized,Guitar,0.20429486570486405,0.8363806538679205,0.8387483675068564,0.24836601307189543,0.11316639822300331
matrix_rank_based_optimized,Gun,0.6458897945844607,0.7175858002002979,0.71484943123003,0.24914500683994528,0.18734345537137595
matrix_rank_based_optimized,Hand,1.2043409443705966,0.8910401446844597,0.8760303438618781,0.47609916417965953,0.48389093767447994
matrix_rank_based_optimized,Hat,0.14372291548755214,0.7889786372658846,0.7798793310142876,0.1830065359477124,0.11117187502845734
matrix_rank_based_optimized,Helicopter,1.813170610905869,0.9073765576611876,0.9045539862773929,0.5420676851976488,0.4955909290314197
matrix_rank_based_optimized,House,0.24699021288808926,0.5367111385778682,0.5386324680953596,0.18414322250639387,0.09314962995402609
matrix_rank_based_optimized,HumanHead,4.0308473881616065,0.9606520614110746,0.9561609171297752,0.8372746818025456,0.825887430200249
matrix_rank_based_optimized,Humanoid,6.334063256968656,0.8441166154512266,0.8327361961027245,0.6937067115403376,0.6603994391307956
matrix_rank_based_optimized,Insect,1.1755970910210252,0.8009793672404292,0.7861542420026081,0.33395721925133687,0.2868441433232079
matrix_rank_based_optimized,Jet,6.4961368144807885,0.875704147291635,0.8599669117154474,0.6254568309318187,0.6088448285361061
matrix_rank_based_optimized,Knife,0.25125272165739865,0.8190904806503129,0.806344688441819,0.21008403361344535,0.12412586423154431
