query,id,class,tp,fp,fn,tn,P,N_total,AP,ROC_AUC,NDCG,NDCG_top10,TP,FP,FN,TN,TPR,TNR,PPV,NPV,FNR,FPR,FDR,FOR,TS,ACC,F1,F0_5,F2,MCC,BM,MK,LR+,LR-
m55_06_fill_holes_and_orientation.obj,m55,AquaticAnimal,3,7,4,0,7,2437,0.5768600068308547,0.8796987859228522,0.5983071045522985,0.44409732781325584,3,7,4,0,0.42857142857142855,0.0,0.3,0.0,0.5714285714285714,1.0,0.7,1.0,0.21428571428571427,0.21428571428571427,0.3529411764705882,0.3191489361702127,0.3947368421052631,-0.6324555320336759,-0.5714285714285714,-0.7,0.42857142857142855,
m56_06_fill_holes_and_orientation.obj,m56,AquaticAnimal,6,4,1,0,7,2437,1.0218100099212546,0.8955739972337482,0.6994904209121701,0.6901935063354876,6,4,1,0,0.8571428571428571,0.0,0.6,0.0,0.14285714285714285,1.0,0.4,1.0,0.5454545454545454,0.5454545454545454,0.7058823529411764,0.6382978723404255,0.7894736842105262,-0.23904572186687872,-0.1428571428571429,-0.4,0.8571428571428571,
m57_06_fill_holes_and_orientation.obj,m57,AquaticAnimal,5,5,2,0,7,2437,0.8935933030909932,0.8855386506838789,0.6753065233988264,0.6020521034564039,5,5,2,0,0.7142857142857143,0.0,0.5,0.0,0.2857142857142857,1.0,0.5,1.0,0.4166666666666667,0.4166666666666667,0.588235294117647,0.5319148936170213,0.6578947368421053,-0.37796447300922725,-0.2857142857142857,-0.5,0.7142857142857143,
m58_06_fill_holes_and_orientation.obj,m58,AquaticAnimal,2,8,5,0,7,2437,0.26950122424808914,0.8309512832334409,0.45778739675185226,0.1356854453911663,2,8,5,0,0.2857142857142857,0.0,0.2,0.0,0.7142857142857143,1.0,0.8,1.0,0.13333333333333333,0.13333333333333333,0.23529411764705882,0.2127659574468085,0.26315789473684204,-0.7559289460184545,-0.7142857142857143,-0.8,0.2857142857142857,
m59_06_fill_holes_and_orientation.obj,m59,AquaticAnimal,2,8,5,0,7,2437,0.43541843602046415,0.8501613646841863,0.5541921900535841,0.29849003527675555,2,8,5,0,0.2857142857142857,0.0,0.2,0.0,0.7142857142857143,1.0,0.8,1.0,0.13333333333333333,0.13333333333333333,0.23529411764705882,0.2127659574468085,0.26315789473684204,-0.7559289460184545,-0.7142857142857143,-0.8,0.2857142857142857,
m60_06_fill_holes_and_orientation.obj,m60,AquaticAnimal,1,9,6,0,7,2437,0.3603985312040751,0.8067465806055018,0.522182711455195,0.2200917662980802,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
m61_06_fill_holes_and_orientation.obj,m61,AquaticAnimal,4,6,3,0,7,2437,0.6731613007384364,0.8928538497003227,0.6271651658101176,0.48882922182497557,4,6,3,0,0.5714285714285714,0.0,0.4,0.0,0.42857142857142855,1.0,0.6,1.0,0.3076923076923077,0.3076923076923077,0.47058823529411764,0.425531914893617,0.5263157894736841,-0.50709255283711,-0.4285714285714286,-0.6,0.5714285714285714,
m62_06_fill_holes_and_orientation.obj,m62,AquaticAnimal,3,7,4,0,7,2437,0.7899097729854975,0.8906715844475181,0.6510865817589223,0.428385432108412,3,7,4,0,0.42857142857142855,0.0,0.3,0.0,0.5714285714285714,1.0,0.7,1.0,0.21428571428571427,0.21428571428571427,0.3529411764705882,0.3191489361702127,0.3947368421052631,-0.6324555320336759,-0.5714285714285714,-0.7,0.42857142857142855,
m63_06_fill_holes_and_orientation.obj,m63,AquaticAnimal,0,10,7,0,7,2437,0.1127358410402719,0.809435992008606,0.3724784983825531,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
m64_06_fill_holes_and_orientation.obj,m64,AquaticAnimal,6,4,1,0,7,2437,1.1895586888044407,0.8978331028123561,0.7276335019137077,0.727329844310522,6,4,1,0,0.8571428571428571,0.0,0.6,0.0,0.14285714285714285,1.0,0.4,1.0,0.5454545454545454,0.5454545454545454,0.7058823529411764,0.6382978723404255,0.7894736842105262,-0.23904572186687872,-0.1428571428571429,-0.4,0.8571428571428571,
m65_06_fill_holes_and_orientation.obj,m65,AquaticAnimal,0,10,7,0,7,2437,0.043989665540434764,0.5343629936990933,0.31948358070837174,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
