query,id,class,tp,fp,fn,tn,P,N_total,AP,ROC_AUC,TP,FP,FN,TN,TPR,TNR,PPV,NPV,FNR,FPR,FDR,FOR,TS,ACC,F1,F0_5,F2,MCC,BM,MK,LR+,LR-
m1772_06_fill_holes_and_orientation.obj,m1772,Computer,3,7,4,19374,7,19388,0.4769307218563016,0.6860057172557172,3,7,4,19374,0.42857142857142855,0.9996388215262371,0.3,0.9997935803488492,0.5714285714285714,0.00036117847376296373,0.7,0.00020641965115078957,0.21428571428571427,0.9994326387456158,0.3529411764705882,0.3191489361702127,0.3947368421052631,0.3582941305950396,0.42821025009766567,0.2997935803488492,1186.5918367346937,0.5716350336975917
m1773_06_fill_holes_and_orientation.obj,m1773,Computer,1,9,6,19372,7,19388,0.30580742035154934,0.6064059251559252,1,9,6,19372,0.14285714285714285,0.9995356276765904,0.1,0.9996903705232738,0.8571428571428571,0.0004643723234095248,0.9,0.0003096294767261843,0.0625,0.9992263255622035,0.11764705882352941,0.10638297872340426,0.13157894736842102,0.11914356069189547,0.14239277053373334,0.0996903705232739,307.6349206349206,0.857541075484499
m1774_06_fill_holes_and_orientation.obj,m1774,Computer,3,7,4,19374,7,19388,0.3859186052140841,0.5651637214137215,3,7,4,19374,0.42857142857142855,0.9996388215262371,0.3,0.9997935803488492,0.5714285714285714,0.00036117847376296373,0.7,0.00020641965115078957,0.21428571428571427,0.9994326387456158,0.3529411764705882,0.3191489361702127,0.3947368421052631,0.3582941305950396,0.42821025009766567,0.2997935803488492,1186.5918367346937,0.5716350336975917
m1775_06_fill_holes_and_orientation.obj,m1775,Computer,1,9,6,19372,7,19388,0.25961663931134965,0.5312370062370062,1,9,6,19372,0.14285714285714285,0.9995356276765904,0.1,0.9996903705232738,0.8571428571428571,0.0004643723234095248,0.9,0.0003096294767261843,0.0625,0.9992263255622035,0.11764705882352941,0.10638297872340426,0.13157894736842102,0.11914356069189547,0.14239277053373334,0.0996903705232739,307.6349206349206,0.857541075484499
m1776_06_fill_holes_and_orientation.obj,m1776,Computer,3,7,4,19374,7,19388,0.45163503661763055,0.6018061330561331,3,7,4,19374,0.42857142857142855,0.9996388215262371,0.3,0.9997935803488492,0.5714285714285714,0.00036117847376296373,0.7,0.00020641965115078957,0.21428571428571427,0.9994326387456158,0.3529411764705882,0.3191489361702127,0.3947368421052631,0.3582941305950396,0.42821025009766567,0.2997935803488492,1186.5918367346937,0.5716350336975917
m1777_06_fill_holes_and_orientation.obj,m1777,Computer,1,9,6,19372,7,19388,0.2669078957071432,0.5536512474012474,1,9,6,19372,0.14285714285714285,0.9995356276765904,0.1,0.9996903705232738,0.8571428571428571,0.0004643723234095248,0.9,0.0003096294767261843,0.0625,0.9992263255622035,0.11764705882352941,0.10638297872340426,0.13157894736842102,0.11914356069189547,0.14239277053373334,0.0996903705232739,307.6349206349206,0.857541075484499
m1778_06_fill_holes_and_orientation.obj,m1778,Computer,4,6,3,19375,7,19388,0.6375792090724894,0.71118762993763,4,6,3,19375,0.5714285714285714,0.9996904184510603,0.4,0.9998451852616369,0.42857142857142855,0.00030958154893968317,0.6,0.00015481473836309216,0.3076923076923077,0.9995357953373221,0.47058823529411764,0.425531914893617,0.5263157894736841,0.4778694155466117,0.5711189898796318,0.3998451852616369,1845.8095238095239,0.4287041474654378
D00116_06_fill_holes_and_orientation.obj,d00116,ComputerKeyboard,8,2,0,19378,7,19388,1.496723342748657,0.9593618040137565,8,2,0,19378,1.0,0.9998968008255934,0.8,1.0,0.0,0.00010319917440660474,0.2,0.0,0.8,0.9998968434082938,0.888888888888889,0.8333333333333334,0.9523809523809523,0.8943810377353014,0.9998968008255935,0.8,9690.0,0.0
D00127_06_fill_holes_and_orientation.obj,d00127,ComputerKeyboard,10,0,0,19378,7,19388,1.8355793220975671,0.9767097644856559,10,0,0,19378,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0
D00197_06_fill_holes_and_orientation.obj,d00197,ComputerKeyboard,8,2,0,19378,7,19388,1.344830327397976,0.9195072047364068,8,2,0,19378,1.0,0.9998968008255934,0.8,1.0,0.0,0.00010319917440660474,0.2,0.0,0.8,0.9998968434082938,0.888888888888889,0.8333333333333334,0.9523809523809523,0.8943810377353014,0.9998968008255935,0.8,9690.0,0.0
D00278_06_fill_holes_and_orientation.obj,d00278,ComputerKeyboard,0,10,7,19371,7,19388,0.15890566254254496,0.8769535501284227,0,10,7,19371,0.0,0.9994840307517672,0.0,0.9996387656104861,1.0,0.0005159692482328053,1.0,0.0003612343895138817,0.0,0.9991231689704972,,,,-0.0004317242596766064,-0.0005159692482328282,-0.00036123438951385367,0.0,1.0005162356099324
D00360_06_fill_holes_and_orientation.obj,d00360,ComputerKeyboard,9,1,0,19378,7,19388,1.782036636735588,0.9670018719254713,9,1,0,19378,1.0,0.9999483977501419,0.9,1.0,0.0,5.1602249858093815e-05,0.1,0.0,0.9,0.9999484217041469,0.9473684210526316,0.9183673469387754,0.9782608695652175,0.9486588206384462,0.999948397750142,0.8999999999999999,19379.0,0.0
D00382_06_fill_holes_and_orientation.obj,d00382,ComputerKeyboard,7,3,0,19378,7,19388,1.3719663761663978,0.9449305646249619,7,3,0,19378,1.0,0.9998452092255301,0.7,1.0,0.0,0.00015479077446984158,0.3,0.0,0.7,0.9998452651124407,0.8235294117647058,0.7446808510638298,0.9210526315789475,0.836595270401328,0.9998452092255301,0.7,6460.333333333334,0.0
D00420_06_fill_holes_and_orientation.obj,d00420,ComputerKeyboard,0,10,6,19372,6,19388,0.03247271978687714,0.5871969004396848,0,10,6,19372,0.0,0.9994840573728201,0.0,0.9996903705232738,1.0,0.0005159426271798576,1.0,0.0003096294767261843,0.0,0.9991747472663504,,,,-0.00039968868594749107,-0.0005159426271799106,-0.000309629476726192,0.0,1.0005162089613877
D00493_06_fill_holes_and_orientation.obj,d00493,ComputerKeyboard,3,7,4,19374,7,19388,0.6787389468860862,0.9029863741238953,3,7,4,19374,0.42857142857142855,0.9996388215262371,0.3,0.9997935803488492,0.5714285714285714,0.00036117847376296373,0.7,0.00020641965115078957,0.21428571428571427,0.9994326387456158,0.3529411764705882,0.3191489361702127,0.3947368421052631,0.3582941305950396,0.42821025009766567,0.2997935803488492,1186.5918367346937,0.5716350336975917
D00525_06_fill_holes_and_orientation.obj,d00525,ComputerKeyboard,9,1,0,19378,7,19388,1.7894291111511014,0.9788211222846198,9,1,0,19378,1.0,0.9999483977501419,0.9,1.0,0.0,5.1602249858093815e-05,0.1,0.0,0.9,0.9999484217041469,0.9473684210526316,0.9183673469387754,0.9782608695652175,0.9486588206384462,0.999948397750142,0.8999999999999999,19379.0,0.0
D00569_06_fill_holes_and_orientation.obj,d00569,ComputerKeyboard,6,4,1,19377,7,19388,1.1751305926939162,0.9347873405598364,6,4,1,19377,0.8571428571428571,0.9997936123007068,0.6,0.9999483950872123,0.14285714285714285,0.00020638769929312212,0.4,5.160491278769739e-05,0.5454545454545454,0.9997421085207345,0.7058823529411764,0.6382978723404255,0.7894736842105262,0.7170199854497559,0.8569364694435639,0.5999483950872122,4153.071428571428,0.14288663290056694
D00597_06_fill_holes_and_orientation.obj,d00597,ComputerKeyboard,7,3,0,19378,7,19388,1.5823165723761907,0.9545296243089112,7,3,0,19378,1.0,0.9998452092255301,0.7,1.0,0.0,0.00015479077446984158,0.3,0.0,0.7,0.9998452651124407,0.8235294117647058,0.7446808510638298,0.9210526315789475,0.836595270401328,0.9998452092255301,0.7,6460.333333333334,0.0
D00600_06_fill_holes_and_orientation.obj,d00600,ComputerKeyboard,0,10,7,19371,7,19388,0.09674464384747668,0.8172260676505159,0,10,7,19371,0.0,0.9994840307517672,0.0,0.9996387656104861,1.0,0.0005159692482328053,1.0,0.0003612343895138817,0.0,0.9991231689704972,,,,-0.0004317242596766064,-0.0005159692482328282,-0.00036123438951385367,0.0,1.0005162356099324
D00627_06_fill_holes_and_orientation.obj,d00627,ComputerKeyboard,4,6,3,19375,7,19388,0.6698774384918629,0.913216664490009,4,6,3,19375,0.5714285714285714,0.9996904184510603,0.4,0.9998451852616369,0.42857142857142855,0.00030958154893968317,0.6,0.00015481473836309216,0.3076923076923077,0.9995357953373221,0.47058823529411764,0.425531914893617,0.5263157894736841,0.4778694155466117,0.5711189898796318,0.3998451852616369,1845.8095238095239,0.4287041474654378
D00654_06_fill_holes_and_orientation.obj,d00654,ComputerKeyboard,0,10,7,19371,7,19388,0.10492321785481036,0.8566235688476775,0,10,7,19371,0.0,0.9994840307517672,0.0,0.9996387656104861,1.0,0.0005159692482328053,1.0,0.0003612343895138817,0.0,0.9991231689704972,,,,-0.0004317242596766064,-0.0005159692482328282,-0.00036123438951385367,0.0,1.0005162356099324
D00673_06_fill_holes_and_orientation.obj,d00673,ComputerKeyboard,1,9,6,19372,7,19388,0.08574253798086151,0.7857080666927866,1,9,6,19372,0.14285714285714285,0.9995356276765904,0.1,0.9996903705232738,0.8571428571428571,0.0004643723234095248,0.9,0.0003096294767261843,0.0625,0.9992263255622035,0.11764705882352941,0.10638297872340426,0.13157894736842102,0.11914356069189547,0.14239277053373334,0.0996903705232739,307.6349206349206,0.857541075484499
D00676_06_fill_holes_and_orientation.obj,d00676,ComputerKeyboard,1,9,5,19373,6,19388,0.18703219430123144,0.7973749510252057,1,9,5,19373,0.16666666666666666,0.9995356516355381,0.1,0.9997419754360615,0.8333333333333334,0.0004643483644618718,0.9,0.0002580245639384869,0.06666666666666667,0.9992779038580565,0.125,0.10869565217391304,0.14705882352941177,0.1287530486998851,0.16620231830220478,0.09974197543606156,358.9259259259259,0.8337204700700288
D00692_06_fill_holes_and_orientation.obj,d00692,ComputerKeyboard,8,2,0,19378,7,19388,1.4642644571133707,0.9517870358277828,8,2,0,19378,1.0,0.9998968008255934,0.8,1.0,0.0,0.00010319917440660474,0.2,0.0,0.8,0.9998968434082938,0.888888888888889,0.8333333333333334,0.9523809523809523,0.8943810377353014,0.9998968008255935,0.8,9690.0,0.0
D00805_06_fill_holes_and_orientation.obj,d00805,ComputerKeyboard,6,4,0,19378,6,19388,1.3842819868798921,0.9485655826912194,6,4,0,19378,1.0,0.9997936229491281,0.6,1.0,0.0,0.00020637705087194304,0.4,0.0,0.6,0.9997936868165875,0.7499999999999999,0.6521739130434783,0.8823529411764706,0.7745167356290481,0.9997936229491282,0.6000000000000001,4845.5,0.0
D00905_06_fill_holes_and_orientation.obj,d00905,ComputerKeyboard,9,1,0,19378,7,19388,1.760047600561667,0.9673936702799182,9,1,0,19378,1.0,0.9999483977501419,0.9,1.0,0.0,5.1602249858093815e-05,0.1,0.0,0.9,0.9999484217041469,0.9473684210526316,0.9183673469387754,0.9782608695652175,0.9486588206384462,0.999948397750142,0.8999999999999999,19379.0,0.0
D00990_06_fill_holes_and_orientation.obj,d00990,ComputerKeyboard,3,7,4,19374,7,19388,0.6224641995995132,0.9404031169735754,3,7,4,19374,0.42857142857142855,0.9996388215262371,0.3,0.9997935803488492,0.5714285714285714,0.00036117847376296373,0.7,0.00020641965115078957,0.21428571428571427,0.9994326387456158,0.3529411764705882,0.3191489361702127,0.3947368421052631,0.3582941305950396,0.42821025009766567,0.2997935803488492,1186.5918367346937,0.5716350336975917
D00035_06_fill_holes_and_orientation.obj,d00035,Cup,0,10,7,19371,7,19388,0.1147827465663521,0.6507331882231642,0,10,7,19371,0.0,0.9994840307517672,0.0,0.9996387656104861,1.0,0.0005159692482328053,1.0,0.0003612343895138817,0.0,0.9991231689704972,,,,-0.0004317242596766064,-0.0005159692482328282,-0.00036123438951385367,0.0,1.0005162356099324
D00067_06_fill_holes_and_orientation.obj,d00067,Cup,1,9,6,19372,7,19388,0.19575931699280372,0.4122178943750716,1,9,6,19372,0.14285714285714285,0.9995356276765904,0.1,0.9996903705232738,0.8571428571428571,0.0004643723234095248,0.9,0.0003096294767261843,0.0625,0.9992263255622035,0.11764705882352941,0.10638297872340426,0.13157894736842102,0.11914356069189547,0.14239277053373334,0.0996903705232739,307.6349206349206,0.857541075484499
D00174_06_fill_holes_and_orientation.obj,d00174,Cup,3,7,4,19374,7,19388,0.6553339481948306,0.7312836521938366,3,7,4,19374,0.42857142857142855,0.9996388215262371,0.3,0.9997935803488492,0.5714285714285714,0.00036117847376296373,0.7,0.00020641965115078957,0.21428571428571427,0.9994326387456158,0.3529411764705882,0.3191489361702127,0.3947368421052631,0.3582941305950396,0.42821025009766567,0.2997935803488492,1186.5918367346937,0.5716350336975917
D00206_06_fill_holes_and_orientation.obj,d00206,Cup,2,8,5,19373,7,19388,0.32256594700618946,0.6941373582311834,2,8,5,19373,0.2857142857142857,0.9995872246014138,0.2,0.9997419754360615,0.7142857142857143,0.00041277539858624424,0.8,0.0002580245639384869,0.13333333333333333,0.9993294821539096,0.23529411764705882,0.2127659574468085,0.26315789473684204,0.23871884564346754,0.2853015103156995,0.19974197543606143,692.1785714285714,0.7145806756089108
D00214_06_fill_holes_and_orientation.obj,d00214,Cup,0,10,7,19371,7,19388,0.05956987260774111,0.5858488944896323,0,10,7,19371,0.0,0.9994840307517672,0.0,0.9996387656104861,1.0,0.0005159692482328053,1.0,0.0003612343895138817,0.0,0.9991231689704972,,,,-0.0004317242596766064,-0.0005159692482328282,-0.00036123438951385367,0.0,1.0005162356099324
D00270_06_fill_holes_and_orientation.obj,d00270,Cup,3,7,4,19374,7,19388,0.3179025951054187,0.7073404742811319,3,7,4,19374,0.42857142857142855,0.9996388215262371,0.3,0.9997935803488492,0.5714285714285714,0.00036117847376296373,0.7,0.00020641965115078957,0.21428571428571427,0.9994326387456158,0.3529411764705882,0.3191489361702127,0.3947368421052631,0.3582941305950396,0.42821025009766567,0.2997935803488492,1186.5918367346937,0.5716350336975917
D00328_06_fill_holes_and_orientation.obj,d00328,Cup,2,8,5,19373,7,19388,0.2824099907781079,0.6464228433955781,2,8,5,19373,0.2857142857142857,0.9995872246014138,0.2,0.9997419754360615,0.7142857142857143,0.00041277539858624424,0.8,0.0002580245639384869,0.13333333333333333,0.9993294821539096,0.23529411764705882,0.2127659574468085,0.26315789473684204,0.23871884564346754,0.2853015103156995,0.19974197543606143,692.1785714285714,0.7145806756089108
D00355_06_fill_holes_and_orientation.obj,d00355,Cup,1,9,5,19373,6,19388,0.09148341707592063,0.5274802382861725,1,9,5,19373,0.16666666666666666,0.9995356516355381,0.1,0.9997419754360615,0.8333333333333334,0.0004643483644618718,0.9,0.0002580245639384869,0.06666666666666667,0.9992779038580565,0.125,0.10869565217391304,0.14705882352941177,0.1287530486998851,0.16620231830220478,0.09974197543606156,358.9259259259259,0.8337204700700288
D00363_06_fill_holes_and_orientation.obj,d00363,Cup,0,10,7,19371,7,19388,0.04511156303145604,0.45679631114675223,0,10,7,19371,0.0,0.9994840307517672,0.0,0.9996387656104861,1.0,0.0005159692482328053,1.0,0.0003612343895138817,0.0,0.9991231689704972,,,,-0.0004317242596766064,-0.0005159692482328282,-0.00036123438951385367,0.0,1.0005162356099324
D00457_06_fill_holes_and_orientation.obj,d00457,Cup,1,9,6,19372,7,19388,0.09273626471952588,0.5393802268301067,1,9,6,19372,0.14285714285714285,0.9995356276765904,0.1,0.9996903705232738,0.8571428571428571,0.0004643723234095248,0.9,0.0003096294767261843,0.0625,0.9992263255622035,0.11764705882352941,0.10638297872340426,0.13157894736842102,0.11914356069189547,0.14239277053373334,0.0996903705232739,307.6349206349206,0.857541075484499
D00463_06_fill_holes_and_orientation.obj,d00463,Cup,2,8,5,19373,7,19388,0.3225926852826618,0.6955407263145836,2,8,5,19373,0.2857142857142857,0.9995872246014138,0.2,0.9997419754360615,0.7142857142857143,0.00041277539858624424,0.8,0.0002580245639384869,0.13333333333333333,0.9993294821539096,0.23529411764705882,0.2127659574468085,0.26315789473684204,0.23871884564346754,0.2853015103156995,0.19974197543606143,692.1785714285714,0.7145806756089108
D00519_06_fill_holes_and_orientation.obj,d00519,Cup,0,10,7,19371,7,19388,0.06271242315638496,0.5575810516668576,0,10,7,19371,0.0,0.9994840307517672,0.0,0.9996387656104861,1.0,0.0005159692482328053,1.0,0.0003612343895138817,0.0,0.9991231689704972,,,,-0.0004317242596766064,-0.0005159692482328282,-0.00036123438951385367,0.0,1.0005162356099324
D00550_06_fill_holes_and_orientation.obj,d00550,Cup,0,10,7,19371,7,19388,0.1088583058387711,0.7216319165998396,0,10,7,19371,0.0,0.9994840307517672,0.0,0.9996387656104861,1.0,0.0005159692482328053,1.0,0.0003612343895138817,0.0,0.9991231689704972,,,,-0.0004317242596766064,-0.0005159692482328282,-0.00036123438951385367,0.0,1.0005162356099324
D00587_06_fill_holes_and_orientation.obj,d00587,Cup,4,6,2,19376,6,19388,0.5890449037440125,0.7195555046397069,4,6,2,19376,0.6666666666666666,0.9996904344236921,0.4,0.9998967901744246,0.3333333333333333,0.00030956557630791457,0.6,0.00010320982557539478,0.3333333333333333,0.9995873736331752,0.5,0.43478260869565216,0.5882352941176471,0.5162112608573829,0.6663571010903588,0.3998967901744246,2153.555555555555,0.3334365538122763
D00638_06_fill_holes_and_orientation.obj,d00638,Cup,3,7,3,19375,6,19388,0.6763635826330004,0.7396752205292703,3,7,3,19375,0.5,0.9996388401609742,0.3,0.9998451852616369,0.5,0.0003611598390259003,0.7,0.00015481473836309216,0.23076923076923078,0.999484217041469,0.37499999999999994,0.32608695652173914,0.4411764705882353,0.38705852347155034,0.49963884016097415,0.29984518526163684,1384.4285714285716,0.5001806451612903
D00642_06_fill_holes_and_orientation.obj,d00642,Cup,0,10,7,19371,7,19388,0.0479327386965216,0.45026635353419636,0,10,7,19371,0.0,0.9994840307517672,0.0,0.9996387656104861,1.0,0.0005159692482328053,1.0,0.0003612343895138817,0.0,0.9991231689704972,,,,-0.0004317242596766064,-0.0005159692482328282,-0.00036123438951385367,0.0,1.0005162356099324
D00738_06_fill_holes_and_orientation.obj,d00738,Cup,2,8,5,19373,7,19388,0.2895783602121976,0.697459617367396,2,8,5,19373,0.2857142857142857,0.9995872246014138,0.2,0.9997419754360615,0.7142857142857143,0.00041277539858624424,0.8,0.0002580245639384869,0.13333333333333333,0.9993294821539096,0.23529411764705882,0.2127659574468085,0.26315789473684204,0.23871884564346754,0.2853015103156995,0.19974197543606143,692.1785714285714,0.7145806756089108
D00843_06_fill_holes_and_orientation.obj,d00843,Cup,1,9,6,19372,7,19388,0.13897796755257036,0.6574636269904914,1,9,6,19372,0.14285714285714285,0.9995356276765904,0.1,0.9996903705232738,0.8571428571428571,0.0004643723234095248,0.9,0.0003096294767261843,0.0625,0.9992263255622035,0.11764705882352941,0.10638297872340426,0.13157894736842102,0.11914356069189547,0.14239277053373334,0.0996903705232739,307.6349206349206,0.857541075484499
D00874_06_fill_holes_and_orientation.obj,d00874,Cup,2,8,5,19373,7,19388,0.38505639178491985,0.7005097949364189,2,8,5,19373,0.2857142857142857,0.9995872246014138,0.2,0.9997419754360615,0.7142857142857143,0.00041277539858624424,0.8,0.0002580245639384869,0.13333333333333333,0.9993294821539096,0.23529411764705882,0.2127659574468085,0.26315789473684204,0.23871884564346754,0.2853015103156995,0.19974197543606143,692.1785714285714,0.7145806756089108
D00882_06_fill_holes_and_orientation.obj,d00882,Cup,2,8,5,19373,7,19388,0.23051454499910057,0.6834402566158782,2,8,5,19373,0.2857142857142857,0.9995872246014138,0.2,0.9997419754360615,0.7142857142857143,0.00041277539858624424,0.8,0.0002580245639384869,0.13333333333333333,0.9993294821539096,0.23529411764705882,0.2127659574468085,0.26315789473684204,0.23871884564346754,0.2853015103156995,0.19974197543606143,692.1785714285714,0.7145806756089108
m494_06_fill_holes_and_orientation.obj,m494,Cup,0,10,7,19371,7,19388,0.09870560781174588,0.6098207125673044,0,10,7,19371,0.0,0.9994840307517672,0.0,0.9996387656104861,1.0,0.0005159692482328053,1.0,0.0003612343895138817,0.0,0.9991231689704972,,,,-0.0004317242596766064,-0.0005159692482328282,-0.00036123438951385367,0.0,1.0005162356099324
m495_06_fill_holes_and_orientation.obj,m495,Cup,0,10,7,19371,7,19388,0.05308348966581488,0.43710619773169895,0,10,7,19371,0.0,0.9994840307517672,0.0,0.9996387656104861,1.0,0.0005159692482328053,1.0,0.0003612343895138817,0.0,0.9991231689704972,,,,-0.0004317242596766064,-0.0005159692482328282,-0.00036123438951385367,0.0,1.0005162356099324
m496_06_fill_holes_and_orientation.obj,m496,Cup,3,7,4,19374,7,19388,0.40655452562940164,0.7269589872837667,3,7,4,19374,0.42857142857142855,0.9996388215262371,0.3,0.9997935803488492,0.5714285714285714,0.00036117847376296373,0.7,0.00020641965115078957,0.21428571428571427,0.9994326387456158,0.3529411764705882,0.3191489361702127,0.3947368421052631,0.3582941305950396,0.42821025009766567,0.2997935803488492,1186.5918367346937,0.5716350336975917
m497_06_fill_holes_and_orientation.obj,m497,Cup,0,10,7,19371,7,19388,0.057078391558277305,0.5021766525375186,0,10,7,19371,0.0,0.9994840307517672,0.0,0.9996387656104861,1.0,0.0005159692482328053,1.0,0.0003612343895138817,0.0,0.9991231689704972,,,,-0.0004317242596766064,-0.0005159692482328282,-0.00036123438951385367,0.0,1.0005162356099324
m498_06_fill_holes_and_orientation.obj,m498,Cup,0,10,7,19371,7,19388,0.08708101679378764,0.648055332798717,0,10,7,19371,0.0,0.9994840307517672,0.0,0.9996387656104861,1.0,0.0005159692482328053,1.0,0.0003612343895138817,0.0,0.9991231689704972,,,,-0.0004317242596766064,-0.0005159692482328282,-0.00036123438951385367,0.0,1.0005162356099324
m499_06_fill_holes_and_orientation.obj,m499,Cup,1,9,6,19372,7,19388,0.11683514286115193,0.4046139305762401,1,9,6,19372,0.14285714285714285,0.9995356276765904,0.1,0.9996903705232738,0.8571428571428571,0.0004643723234095248,0.9,0.0003096294767261843,0.0625,0.9992263255622035,0.11764705882352941,0.10638297872340426,0.13157894736842102,0.11914356069189547,0.14239277053373334,0.0996903705232739,307.6349206349206,0.857541075484499
m500_06_fill_holes_and_orientation.obj,m500,Cup,0,10,7,19371,7,19388,0.06480256266621547,0.561404513689999,0,10,7,19371,0.0,0.9994840307517672,0.0,0.9996387656104861,1.0,0.0005159692482328053,1.0,0.0003612343895138817,0.0,0.9991231689704972,,,,-0.0004317242596766064,-0.0005159692482328282,-0.00036123438951385367,0.0,1.0005162356099324
m501_06_fill_holes_and_orientation.obj,m501,Cup,0,10,7,19371,7,19388,0.1552963040054933,0.703545652422958,0,10,7,19371,0.0,0.9994840307517672,0.0,0.9996387656104861,1.0,0.0005159692482328053,1.0,0.0003612343895138817,0.0,0.9991231689704972,,,,-0.0004317242596766064,-0.0005159692482328282,-0.00036123438951385367,0.0,1.0005162356099324
m502_06_fill_holes_and_orientation.obj,m502,Cup,1,9,6,19372,7,19388,0.2214662053376009,0.7052354221560316,1,9,6,19372,0.14285714285714285,0.9995356276765904,0.1,0.9996903705232738,0.8571428571428571,0.0004643723234095248,0.9,0.0003096294767261843,0.0625,0.9992263255622035,0.11764705882352941,0.10638297872340426,0.13157894736842102,0.11914356069189547,0.14239277053373334,0.0996903705232739,307.6349206349206,0.857541075484499
m526_06_fill_holes_and_orientation.obj,m526,Cup,0,10,7,19371,7,19388,0.06307050533627226,0.5704404857371979,0,10,7,19371,0.0,0.9994840307517672,0.0,0.9996387656104861,1.0,0.0005159692482328053,1.0,0.0003612343895138817,0.0,0.9991231689704972,,,,-0.0004317242596766064,-0.0005159692482328282,-0.00036123438951385367,0.0,1.0005162356099324
D00048_06_fill_holes_and_orientation.obj,d00048,DeskLamp,0,10,7,19371,7,19388,0.04715818488778848,0.45367677606979645,0,10,7,19371,0.0,0.9994840307517672,0.0,0.9996387656104861,1.0,0.0005159692482328053,1.0,0.0003612343895138817,0.0,0.9991231689704972,,,,-0.0004317242596766064,-0.0005159692482328282,-0.00036123438951385367,0.0,1.0005162356099324
D00090_06_fill_holes_and_orientation.obj,d00090,DeskLamp,0,10,7,19371,7,19388,0.08189157053091718,0.6019664866362,0,10,7,19371,0.0,0.9994840307517672,0.0,0.9996387656104861,1.0,0.0005159692482328053,1.0,0.0003612343895138817,0.0,0.9991231689704972,,,,-0.0004317242596766064,-0.0005159692482328282,-0.00036123438951385367,0.0,1.0005162356099324
D00147_06_fill_holes_and_orientation.obj,d00147,DeskLamp,4,6,3,19375,7,19388,0.7933923171084668,0.6970641185431381,4,6,3,19375,0.5714285714285714,0.9996904184510603,0.4,0.9998451852616369,0.42857142857142855,0.00030958154893968317,0.6,0.00015481473836309216,0.3076923076923077,0.9995357953373221,0.47058823529411764,0.425531914893617,0.5263157894736841,0.4778694155466117,0.5711189898796318,0.3998451852616369,1845.8095238095239,0.4287041474654378
D00257_06_fill_holes_and_orientation.obj,d00257,DeskLamp,1,9,6,19372,7,19388,0.1656863886688849,0.6922448414347043,1,9,6,19372,0.14285714285714285,0.9995356276765904,0.1,0.9996903705232738,0.8571428571428571,0.0004643723234095248,0.9,0.0003096294767261843,0.0625,0.9992263255622035,0.11764705882352941,0.10638297872340426,0.13157894736842102,0.11914356069189547,0.14239277053373334,0.0996903705232739,307.6349206349206,0.857541075484499
D00268_06_fill_holes_and_orientation.obj,d00268,DeskLamp,1,9,6,19372,7,19388,0.1010114191880861,0.6628029358814569,1,9,6,19372,0.14285714285714285,0.9995356276765904,0.1,0.9996903705232738,0.8571428571428571,0.0004643723234095248,0.9,0.0003096294767261843,0.0625,0.9992263255622035,0.11764705882352941,0.10638297872340426,0.13157894736842102,0.11914356069189547,0.14239277053373334,0.0996903705232739,307.6349206349206,0.857541075484499
D00330_06_fill_holes_and_orientation.obj,d00330,DeskLamp,0,10,7,19371,7,19388,0.06823552871599196,0.6080875225038084,0,10,7,19371,0.0,0.9994840307517672,0.0,0.9996387656104861,1.0,0.0005159692482328053,1.0,0.0003612343895138817,0.0,0.9991231689704972,,,,-0.0004317242596766064,-0.0005159692482328282,-0.00036123438951385367,0.0,1.0005162356099324
D00378_06_fill_holes_and_orientation.obj,d00378,DeskLamp,0,10,7,19371,7,19388,0.07255299259579327,0.6169921063564603,0,10,7,19371,0.0,0.9994840307517672,0.0,0.9996387656104861,1.0,0.0005159692482328053,1.0,0.0003612343895138817,0.0,0.9991231689704972,,,,-0.0004317242596766064,-0.0005159692482328282,-0.00036123438951385367,0.0,1.0005162356099324
D00435_06_fill_holes_and_orientation.obj,d00435,DeskLamp,1,9,6,19372,7,19388,0.20195585538711394,0.668771638277247,1,9,6,19372,0.14285714285714285,0.9995356276765904,0.1,0.9996903705232738,0.8571428571428571,0.0004643723234095248,0.9,0.0003096294767261843,0.0625,0.9992263255622035,0.11764705882352941,0.10638297872340426,0.13157894736842102,0.11914356069189547,0.14239277053373334,0.0996903705232739,307.6349206349206,0.857541075484499
D00455_06_fill_holes_and_orientation.obj,d00455,DeskLamp,3,7,3,19375,6,19388,0.9148808526768586,0.7712089738263399,3,7,3,19375,0.5,0.9996388401609742,0.3,0.9998451852616369,0.5,0.0003611598390259003,0.7,0.00015481473836309216,0.23076923076923078,0.999484217041469,0.37499999999999994,0.32608695652173914,0.4411764705882353,0.38705852347155034,0.49963884016097415,0.29984518526163684,1384.4285714285716,0.5001806451612903
D00531_06_fill_holes_and_orientation.obj,d00531,DeskLamp,0,10,7,19371,7,19388,0.08314192006350564,0.6427918570835065,0,10,7,19371,0.0,0.9994840307517672,0.0,0.9996387656104861,1.0,0.0005159692482328053,1.0,0.0003612343895138817,0.0,0.9991231689704972,,,,-0.0004317242596766064,-0.0005159692482328282,-0.00036123438951385367,0.0,1.0005162356099324
